X,Y,PoliceUseOfForceID,CaseNumber,ResponseDate,Problem,Is911Call,PrimaryOffense,SubjectInjury,ForceReportNumber,SubjectRole,SubjectRoleNumber,ForceType,ForceTypeAction,Race,Sex,EventAge,TypeOfResistance,Precinct,Neighborhood,TotalCityCallsForYear,TotalPrecinctCallsForYear,TotalNeighborhoodCallsForYear,CenterGBSID,CenterLatitude,CenterLongitude,CenterX,CenterY,DateAdded,OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,ea_bachelors,ea_doctorate,ea_hsdiplomma,ea_masters,ea_profschool,foodstamp_no,foodstamp_yes,med_hh_income,total_asian,total_black,total_ea,total_employed,total_female,total_foodstamp,total_islander,total_labor_force,total_male,total_native,total_otherrace,total_pop,total_race,total_twoormore,total_unemployed,total_white,perc_unemployed,perc_ba_plus,perc_foodstamp,perc_female,perc_male,herfendahl,FID,BDNUM,Shape_STAr,Shape_STLe,SHAPE_Leng,SHAPE_Area,id
-93.2460868894597,44.940431974561,43602989,08-019576,2008/01/20 18:05:25+00,Domestic Abuse-In Progress ,Yes,DASLT5,Yes,2,A,1,Taser,Firing Darts,Native American,Female,45,Tensed,03,Corcoran,322402,84018,3058,11624,44.940432,-93.246087,-10380106.911,5612148.5895,2023/01/02 08:19:26+00,515,27,053,108600,1,270531086001,Block Group 1,G5030,S,161096,0,+44.9395358,-093.2448173,105,0,44,166,31,199,0,110208,0,22,377,342,296,199,0,342,245,0,100,541,541,0,0,419,0,0.8010610079575596,0,0.5471349353049908,0.45286506469500926,0.6356579347480704,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1575
-93.2587808426024,44.9564348335377,43603013,08-054886,2008/02/26 16:24:02+00,Miscellaneous ,No,AOA,Yes,1,S,1,Taser,Firing Darts,White,Female,55,Verbal Non-Compliance,03,Midtown Phillips,322402,84018,6379,16525,44.956435,-93.258781,-10381519.9954,5614665.6478,2023/01/02 08:19:26+00,539,27,053,125800,1,270531258001,Block Group 1,G5030,S,200473,0,+44.9567945,-093.2597617,191,0,153,73,20,294,59,66475,12,464,780,619,749,353,0,721,651,0,178,1400,1400,310,102,436,0.14147018030513175,0.3641025641025641,0.1671388101983003,0.535,0.465,0.2230714285714286,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1568
-93.2657818133619,44.9431848474146,43603021,08-010291,2008/01/10 22:21:53+00,Motor Vehicle Chase ,No,FLEE,Yes,5,A,1,Bodily Force,Punches,White,Male,22,Fled in Vehicle,03,Central,322402,84018,10923,11907,44.943185,-93.265782,-10382299.3399,5612581.5335,2023/01/02 08:19:26+00,547,27,053,008400,1,270530084001,Block Group 1,G5030,S,233861,0,+44.9448626,-093.2645420,235,33,74,114,0,344,38,103077,23,448,742,643,716,382,0,675,643,5,123,1359,1359,210,32,550,0.047407407407407405,0.5148247978436657,0.09947643979057591,0.5268579838116262,0.4731420161883738,0.28095313125209476,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2227
-93.2530956917318,44.9537388622105,43603048,08-045117,2008/02/16 12:18:53+00,Domestic Abuse-In Progress ,Yes,DASLT5,,1,A,1,Bodily Force,Joint Lock,Black,Male,26,Tensed,03,Midtown Phillips,322402,84018,6379,16878,44.953739,-93.253096,-10380887.1273,5614241.5546,2023/01/02 08:19:26+00,574,27,053,125800,3,270531258003,Block Group 3,G5030,S,239780,0,+44.9510533,-093.2550093,149,0,143,29,0,277,96,45457,12,381,653,592,620,373,0,592,565,10,465,1185,1185,0,0,317,0,0.2725880551301684,0.257372654155496,0.5232067510548524,0.4767932489451477,0.3290918478164112,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,284
-93.2696275882298,44.9449776346074,43603050,08-073137,2008/03/15 12:20:27+00,Suspicious Vehicle ,No,FLEE,,1,A,1,Bodily Force,Joint Lock,Native American,Female,23,Fled in Vehicle,03,Central,322402,84018,10923,11922,44.944978,-93.269628,-10382727.4496,5612863.4961,2023/01/02 08:19:26+00,576,27,053,008400,2,270530084002,Block Group 2,G5030,S,233040,0,+44.9448636,-093.2683572,194,18,47,40,15,289,55,60227,41,465,694,614,655,344,0,659,428,0,0,1083,1083,97,45,480,0.06828528072837632,0.38472622478386165,0.15988372093023256,0.6048014773776547,0.39519852262234534,0.3822237227904771,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,292
-93.2530956917318,44.9537388622105,43603052,08-095026,2008/04/05 11:17:55+00,Traffic Law Enforcement ,No,OBSTRU,,1,A,1,Bodily Force,Body Weight to Pin,Native American,Female,16,Tensed,03,Midtown Phillips,322402,84018,6379,16878,44.953739,-93.253096,-10380887.1273,5614241.5546,2023/01/02 08:19:26+00,578,27,053,125800,3,270531258003,Block Group 3,G5030,S,239780,0,+44.9510533,-093.2550093,149,0,143,29,0,277,96,45457,12,381,653,592,620,373,0,592,565,10,465,1185,1185,0,0,317,0,0.2725880551301684,0.257372654155496,0.5232067510548524,0.4767932489451477,0.3290918478164112,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,284
-93.2632454165639,44.9431748921547,43603066,08-118386,2008/04/26 17:46:41+00,Person with a Weapon ,Yes,OBSTRU,No,1,A,1,Taser,Firing Darts,Black,Male,24,Commission of Crime,03,Central,322402,84018,10923,18852,44.943175,-93.263245,-10382016.9895,5612579.9678,2023/01/02 08:19:26+00,592,27,053,008400,1,270530084001,Block Group 1,G5030,S,233861,0,+44.9448626,-093.2645420,235,33,74,114,0,344,38,103077,23,448,742,643,716,382,0,675,643,5,123,1359,1359,210,32,550,0.047407407407407405,0.5148247978436657,0.09947643979057591,0.5268579838116262,0.4731420161883738,0.28095313125209476,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2227
-93.24865046299,44.9528511394386,43603072,08-043457,2008/02/14 19:53:39+00,Assault in Progress ,Yes,OBSTRU,,1,A,1,Bodily Force,Body Weight to Pin,White,Male,34,Tensed,03,East Phillips,322402,84018,7167,18795,44.952851,-93.24865,-10380392.2867,5614101.9146,2023/01/02 08:19:26+00,598,27,053,125900,3,270531259003,Block Group 3,G5030,S,329039,0,+44.9536881,-093.2471833,301,0,227,134,12,461,141,74934,43,134,1282,1132,1048,602,0,1155,1145,45,1112,2193,2193,101,23,758,0.019913419913419914,0.3486739469578783,0.23421926910299004,0.4778841769265846,0.5221158230734154,0.38112769790044143,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,4603
-93.2530956917318,44.9537388622105,43603073,08-045117,2008/02/16 12:18:53+00,Domestic Abuse-In Progress ,Yes,DASLT5,,1,A,1,Bodily Force,Body Weight to Pin,Black,Male,26,Tensed,03,Midtown Phillips,322402,84018,6379,16878,44.953739,-93.253096,-10380887.1273,5614241.5546,2023/01/02 08:19:26+00,599,27,053,125800,3,270531258003,Block Group 3,G5030,S,239780,0,+44.9510533,-093.2550093,149,0,143,29,0,277,96,45457,12,381,653,592,620,373,0,592,565,10,465,1185,1185,0,0,317,0,0.2725880551301684,0.257372654155496,0.5232067510548524,0.4767932489451477,0.3290918478164112,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,284
-93.250551904494,44.9537459059599,43603093,08-016365,2008/01/17 01:16:35+00,Suspicious Vehicle ,No,WT,,1,A,1,Chemical Irritant,Personal Mace,Black,Female,46,Verbal Non-Compliance,03,East Phillips,322402,84018,7167,22831,44.953746,-93.250552,-10380603.9542,5614242.6626,2023/01/02 08:19:26+00,619,27,053,125900,3,270531259003,Block Group 3,G5030,S,329039,0,+44.9536881,-093.2471833,301,0,227,134,12,461,141,74934,43,134,1282,1132,1048,602,0,1155,1145,45,1112,2193,2193,101,23,758,0.019913419913419914,0.3486739469578783,0.23421926910299004,0.4778841769265846,0.5221158230734154,0.38112769790044143,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,4603
-93.2406275355257,44.945651034550004,43603105,08-134948,2008/05/11 06:27:59+00,Fight ,Yes,DISCON,Yes,1,A,2,Bodily Force,Body Weight to Pin,Other / Mixed Race,Male,23,Verbal Non-Compliance,03,Corcoran,322402,84018,3058,19708,44.945651,-93.240628,-10379499.1785,5612969.4081,2023/01/02 08:19:26+00,631,27,053,108700,3,270531087003,Block Group 3,G5030,S,399558,0,+44.9444449,-093.2389379,363,8,80,108,21,570,173,69345,8,796,1247,922,977,743,0,958,897,34,0,1874,1874,344,36,692,0.037578288100208766,0.40096230954290296,0.23283983849259757,0.5213447171824973,0.4786552828175027,0.3171239531236297,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1578
-93.2734835311284,44.948354785617,43603108,08-159458,2008/05/31 16:52:58+00,Person with a Gun ,Yes,FALSNM,No,2,OT,1,Bodily Force,Body Weight to Pin,Black,Male,56,Verbal Non-Compliance,03,Phillips West,322402,84018,6359,19103,44.948355,-93.273484,-10383156.6912,5613394.6652,2023/01/02 08:19:26+00,634,27,053,008300,1,270530083001,Block Group 1,G5030,S,266249,0,+44.9448501,-093.2724343,42,11,153,43,0,266,139,41458,0,534,696,508,720,405,0,688,755,24,479,1475,1475,11,180,427,0.2616279069767442,0.13793103448275862,0.3432098765432099,0.488135593220339,0.511864406779661,0.3205984487216317,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,260
-93.2620410793985,44.9483580496967,43603110,08-185929,2008/06/21 18:43:09+00,Suspicious Person ,No,BEGGAR,,1,A,1,Chemical Irritant,Personal Mace,Black,Male,53,Tensed,03,Powderhorn Park,322402,84018,7006,19111,44.948358,-93.262041,-10381882.9233,5613395.1786,2023/01/02 08:19:26+00,636,27,053,125800,4,270531258004,Block Group 4,G5030,S,279997,0,+44.9515605,-093.2602647,302,20,108,30,0,417,282,48836,29,1264,1017,728,1032,699,0,875,802,0,0,1834,1834,95,147,446,0.168,0.34611602753195675,0.4034334763948498,0.5627044711014176,0.4372955288985823,0.5343906865234294,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3713
-93.2470197737126,44.9597441831956,43603115,08-000144,2008/01/01 01:27:27+00,Suspicious Person ,No,OBSTRU,No,1,A,1,Bodily Force,Joint Lock,White,Male,27,Commission of Crime,03,East Phillips,322402,84018,7167,22838,44.959744,-93.24702,-10380210.7592,5615186.2565,2023/01/02 08:19:26+00,641,27,053,125900,2,270531259002,Block Group 2,G5030,S,310459,0,+44.9576780,-093.2482210,211,0,89,49,11,217,280,41450,83,751,903,615,1043,497,0,704,983,878,81,2026,2026,22,89,211,0.12642045454545456,0.3001107419712071,0.5633802816901409,0.5148075024679171,0.48519249753208293,0.33933396935592475,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3583
-93.2657818133619,44.9431848474146,43603176,08-010291,2008/01/10 22:21:53+00,Motor Vehicle Chase ,No,FLEE,Yes,4,A,1,Improvised Weapon,Flashlight,White,Male,22,Fled in Vehicle,03,Central,322402,84018,10923,11907,44.943185,-93.265782,-10382299.3399,5612581.5335,2023/01/02 08:19:26+00,702,27,053,008400,1,270530084001,Block Group 1,G5030,S,233861,0,+44.9448626,-093.2645420,235,33,74,114,0,344,38,103077,23,448,742,643,716,382,0,675,643,5,123,1359,1359,210,32,550,0.047407407407407405,0.5148247978436657,0.09947643979057591,0.5268579838116262,0.4731420161883738,0.28095313125209476,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2227
-93.2537361312406,44.9528417274948,43603201,08-111687,2008/04/20 18:02:08+00,Sound of Shots Fired ,Yes,DISWEA,No,2,A,1,Bodily Force,Punches,Other / Mixed Race,Male,18,Tensed,03,Midtown Phillips,322402,84018,6379,16879,44.952842,-93.253736,-10380958.4207,5614100.4341,2023/01/02 08:19:26+00,727,27,053,125800,3,270531258003,Block Group 3,G5030,S,239780,0,+44.9510533,-093.2550093,149,0,143,29,0,277,96,45457,12,381,653,592,620,373,0,592,565,10,465,1185,1185,0,0,317,0,0.2725880551301684,0.257372654155496,0.5232067510548524,0.4767932489451477,0.3290918478164112,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,284
-93.2741093182165,44.9454823381533,43603222,08-017203,2008/01/18 00:14:09+00,Suspicious Vehicle ,Yes,RECVEH,Yes,1,A,1,Bodily Force,Kicks,Black,Male,19,Unspecified,03,Central,322402,84018,10923,11917,44.945482,-93.274109,-10383226.3535,5612942.8755,2023/01/02 08:19:26+00,748,27,053,008300,1,270530083001,Block Group 1,G5030,S,266249,0,+44.9448501,-093.2724343,42,11,153,43,0,266,139,41458,0,534,696,508,720,405,0,688,755,24,479,1475,1475,11,180,427,0.2616279069767442,0.13793103448275862,0.3432098765432099,0.488135593220339,0.511864406779661,0.3205984487216317,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,260
-93.2626657983898,44.9474874169334,43603229,08-078410,2008/03/20 16:34:59+00,Person with a Gun ,Yes,BURGD,Yes,1,A,2,Bodily Force,Punches,Black,Male,35,Unspecified,03,Central,322402,84018,10923,19700,44.947487,-93.262666,-10381952.4667,5613258.2397,2023/01/02 08:19:26+00,755,27,053,008500,4,270530085004,Block Group 4,G5030,S,201498,0,+44.9474590,-093.2563118,210,0,35,23,0,210,74,59375,3,58,494,358,411,284,0,403,417,0,310,828,828,110,45,347,0.11166253101736973,0.4716599190283401,0.2605633802816901,0.4963768115942029,0.5036231884057971,0.32072218721557094,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2235
-93.2741093182165,44.9454823381533,43603234,08-017203,2008/01/18 00:14:09+00,Suspicious Vehicle ,Yes,RECVEH,Yes,1,A,1,Improvised Weapon,Flashlight,Black,Male,19,Unspecified,03,Central,322402,84018,10923,11917,44.945482,-93.274109,-10383226.3535,5612942.8755,2023/01/02 08:19:26+00,760,27,053,008300,1,270530083001,Block Group 1,G5030,S,266249,0,+44.9448501,-093.2724343,42,11,153,43,0,266,139,41458,0,534,696,508,720,405,0,688,755,24,479,1475,1475,11,180,427,0.2616279069767442,0.13793103448275862,0.3432098765432099,0.488135593220339,0.511864406779661,0.3205984487216317,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,260
-93.2587808426024,44.9564348335377,43603251,08-176113,2008/06/13 22:25:09+00,Shooting ,Yes,ASLT2,,1,A,1,Bodily Force,Body Weight to Pin,Black,Male,24,Verbal Non-Compliance,03,Midtown Phillips,322402,84018,6379,16525,44.956435,-93.258781,-10381519.9954,5614665.6478,2023/01/02 08:19:26+00,777,27,053,125800,1,270531258001,Block Group 1,G5030,S,200473,0,+44.9567945,-093.2597617,191,0,153,73,20,294,59,66475,12,464,780,619,749,353,0,721,651,0,178,1400,1400,310,102,436,0.14147018030513175,0.3641025641025641,0.1671388101983003,0.535,0.465,0.2230714285714286,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,1568
-93.2448519637606,44.9572172973742,43603260,08-111248,2008/04/20 04:59:04+00,Disturbance ,No,TRSPAS,No,1,A,1,Bodily Force,Slaps,Native American,Male,21,Commission of Crime,03,East Phillips,322402,84018,7167,21424,44.957217,-93.244852,-10379969.4397,5614788.738,2023/01/02 08:19:26+00,786,27,053,125900,2,270531259002,Block Group 2,G5030,S,310459,0,+44.9576780,-093.2482210,211,0,89,49,11,217,280,41450,83,751,903,615,1043,497,0,704,983,878,81,2026,2026,22,89,211,0.12642045454545456,0.3001107419712071,0.5633802816901409,0.5148075024679171,0.48519249753208293,0.33933396935592475,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3583
-93.2734835311284,44.948354785617,43603264,08-159458,2008/05/31 16:52:58+00,Person with a Gun ,Yes,FALSNM,No,1,A,1,Bodily Force,Kicks,Black,Male,30,Verbal Non-Compliance,03,Phillips West,322402,84018,6359,19103,44.948355,-93.273484,-10383156.6912,5613394.6652,2023/01/02 08:19:26+00,790,27,053,008300,1,270530083001,Block Group 1,G5030,S,266249,0,+44.9448501,-093.2724343,42,11,153,43,0,266,139,41458,0,534,696,508,720,405,0,688,755,24,479,1475,1475,11,180,427,0.2616279069767442,0.13793103448275862,0.3432098765432099,0.488135593220339,0.511864406779661,0.3205984487216317,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,260
-93.2728289260859,44.9458132732129,43603310,08-137960,2008/05/13 23:45:36+00,Unknown Trouble ,Yes,DASLT5,No,1,A,1,Bodily Force,Punches,Black,Male,45,Commission of Crime,03,Central,322402,84018,10923,11926,44.945813,-93.272829,-10383083.8209,5612994.9251,2023/01/02 08:19:26+00,836,27,053,008300,1,270530083001,Block Group 1,G5030,S,266249,0,+44.9448501,-093.2724343,42,11,153,43,0,266,139,41458,0,534,696,508,720,405,0,688,755,24,479,1475,1475,11,180,427,0.2616279069767442,0.13793103448275862,0.3432098765432099,0.488135593220339,0.511864406779661,0.3205984487216317,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,260
-93.2734835311284,44.948354785617,43603315,08-159458,2008/05/31 16:52:58+00,Person with a Gun ,Yes,FALSNM,No,1,A,1,Bodily Force,Push Away,Black,Male,30,Verbal Non-Compliance,03,Phillips West,322402,84018,6359,19103,44.948355,-93.273484,-10383156.6912,5613394.6652,2023/01/02 08:19:26+00,841,27,053,008300,1,270530083001,Block Group 1,G5030,S,266249,0,+44.9448501,-093.2724343,42,11,153,43,0,266,139,41458,0,534,696,508,720,405,0,688,755,24,479,1475,1475,11,180,427,0.2616279069767442,0.13793103448275862,0.3432098765432099,0.488135593220339,0.511864406779661,0.3205984487216317,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,260
-93.2550504230951,44.9472359392034,43603348,08-204822,2008/07/06 22:14:39+00,Theft ,Yes,AUTOTH,No,1,A,1,Bodily Force,Joint Lock,Other / Mixed Race,Male,24,Commission of Crime,03,Powderhorn Park,322402,84018,7006,11963,44.947236,-93.25505,-10381104.727,5613218.686,2023/01/02 08:19:26+00,874,27,053,008500,4,270530085004,Block Group 4,G5030,S,201498,0,+44.9474590,-093.2563118,210,0,35,23,0,210,74,59375,3,58,494,358,411,284,0,403,417,0,310,828,828,110,45,347,0.11166253101736973,0.4716599190283401,0.2605633802816901,0.4963768115942029,0.5036231884057971,0.32072218721557094,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,2235
-93.2696275882298,44.9449776346074,43603387,08-200460,2008/07/03 07:22:08+00,Suspicious Person ,No,LOITER,Yes,1,A,1,Bodily Force,Push Away,Other / Mixed Race,Male,24,Tensed,03,Central,322402,84018,10923,11922,44.944978,-93.269628,-10382727.4496,5612863.4961,2023/01/02 08:19:26+00,913,27,053,008400,2,270530084002,Block Group 2,G5030,S,233040,0,+44.9448636,-093.2683572,194,18,47,40,15,289,55,60227,41,465,694,614,655,344,0,659,428,0,0,1083,1083,97,45,480,0.06828528072837632,0.38472622478386165,0.15988372093023256,0.6048014773776547,0.39519852262234534,0.3822237227904771,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,292
-93.2448519637606,44.9572172973742,43603404,08-121009,2008/04/29 02:48:34+00,Suspicious Person ,No,FLEEFT,,1,A,1,Bodily Force,Body Weight to Pin,Black,Male,22,Fled on Foot,03,East Phillips,322402,84018,7167,21424,44.957217,-93.244852,-10379969.4397,5614788.738,2023/01/02 08:19:26+00,930,27,053,125900,2,270531259002,Block Group 2,G5030,S,310459,0,+44.9576780,-093.2482210,211,0,89,49,11,217,280,41450,83,751,903,615,1043,497,0,704,983,878,81,2026,2026,22,89,211,0.12642045454545456,0.3001107419712071,0.5633802816901409,0.5148075024679171,0.48519249753208293,0.33933396935592475,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3583
-93.2537361312406,44.9528417274948,43603412,08-111687,2008/04/20 18:02:08+00,Sound of Shots Fired ,Yes,DISWEA,No,1,A,1,Bodily Force,Punches,Other / Mixed Race,Male,18,Tensed,03,Midtown Phillips,322402,84018,6379,16879,44.952842,-93.253736,-10380958.4207,5614100.4341,2023/01/02 08:19:26+00,938,27,053,125800,3,270531258003,Block Group 3,G5030,S,239780,0,+44.9510533,-093.2550093,149,0,143,29,0,277,96,45457,12,381,653,592,620,373,0,592,565,10,465,1185,1185,0,0,317,0,0.2725880551301684,0.257372654155496,0.5232067510548524,0.4767932489451477,0.3290918478164112,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,284
-93.272845161338,44.9475063347647,43603434,08-116949,2008/04/25 11:27:34+00,Trespass in Boarded Dwell ,Yes,TRSPAS,Yes,1,A,1,Taser,Firing Darts,Black,Male,45,Commission of Crime,03,Central,322402,84018,10923,11928,44.947506,-93.272845,-10383085.6282,5613261.2152,2023/01/02 08:19:26+00,960,27,053,008300,1,270530083001,Block Group 1,G5030,S,266249,0,+44.9448501,-093.2724343,42,11,153,43,0,266,139,41458,0,534,696,508,720,405,0,688,755,24,479,1475,1475,11,180,427,0.2616279069767442,0.13793103448275862,0.3432098765432099,0.488135593220339,0.511864406779661,0.3205984487216317,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,260
-93.272845161338,44.9475063347647,43603451,08-190536,2008/06/25 13:46:35+00,On Site ,No,NARC,No,1,A,2,Bodily Force,Body Weight to Pin,Black,Male,39,Fled on Foot,03,Central,322402,84018,10923,11928,44.947506,-93.272845,-10383085.6282,5613261.2152,2023/01/02 08:19:26+00,977,27,053,008300,1,270530083001,Block Group 1,G5030,S,266249,0,+44.9448501,-093.2724343,42,11,153,43,0,266,139,41458,0,534,696,508,720,405,0,688,755,24,479,1475,1475,11,180,427,0.2616279069767442,0.13793103448275862,0.3432098765432099,0.488135593220339,0.511864406779661,0.3205984487216317,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,260
-93.2620410793985,44.9483580496967,43603453,08-202332,2008/07/04 20:29:21+00,On Site ,No,OBSTRU,Yes,1,A,1,Bodily Force,Body Weight to Pin,Black,Male,37,Tensed,03,Powderhorn Park,322402,84018,7006,19111,44.948358,-93.262041,-10381882.9233,5613395.1786,2023/01/02 08:19:26+00,979,27,053,125800,4,270531258004,Block Group 4,G5030,S,279997,0,+44.9515605,-093.2602647,302,20,108,30,0,417,282,48836,29,1264,1017,728,1032,699,0,875,802,0,0,1834,1834,95,147,446,0.168,0.34611602753195675,0.4034334763948498,0.5627044711014176,0.4372955288985823,0.5343906865234294,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3713
-93.2728289260859,44.9458132732129,43603460,08-137960,2008/05/13 23:45:36+00,Unknown Trouble ,Yes,DASLT5,No,1,A,1,Bodily Force,Knees,Black,Male,45,Commission of Crime,03,Central,322402,84018,10923,11926,44.945813,-93.272829,-10383083.8209,5612994.9251,2023/01/02 08:19:26+00,986,27,053,008300,1,270530083001,Block Group 1,G5030,S,266249,0,+44.9448501,-093.2724343,42,11,153,43,0,266,139,41458,0,534,696,508,720,405,0,688,755,24,479,1475,1475,11,180,427,0.2616279069767442,0.13793103448275862,0.3432098765432099,0.488135593220339,0.511864406779661,0.3205984487216317,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,260
-93.2448519637606,44.9572172973742,43603478,08-201837,2008/07/04 10:41:31+00,Domestic Abuse-In Progress ,Yes,FORCE,No,1,OT,1,Bodily Force,Knees,Native American,Male,55,Tensed,03,East Phillips,322402,84018,7167,21424,44.957217,-93.244852,-10379969.4397,5614788.738,2023/01/02 08:19:26+00,1004,27,053,125900,2,270531259002,Block Group 2,G5030,S,310459,0,+44.9576780,-093.2482210,211,0,89,49,11,217,280,41450,83,751,903,615,1043,497,0,704,983,878,81,2026,2026,22,89,211,0.12642045454545456,0.3001107419712071,0.5633802816901409,0.5148075024679171,0.48519249753208293,0.33933396935592475,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,3583
